Quick Lookup,Delivery Provider Lookup,Fulfillment Center Id,Window Id,Zone Id,Name,Market Code,Delivery Provider,Window Id,Fulfillment Center Id,Start Day,Start Time,End Day,End Time,Dispatch Day,Dispatch Time,Customization Start Day,Customization Start Time,Customization End Day,Customization End Time,Delivery Price,Order By,Is Visible,Message To User,DBP Route Id,DBP Window Id,Created,Archived,Archived Date,Sms Notifications,Updated,Pack Date Offset,Subtotal Min,Delivery Provider,Carrier Days in Transit,Zone Id,Fulfillment Center Id,Name,Expected Service Time In Minutes,Archived,Zone Pickup Address Id,Timezone,Created,Updated,Is Line Haul,Pickup Time,Transit Time,Market Code,To Be Archived
MKE|1,MKE|1|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,ca4ad9a2-7364-4c95-9aa7-441e050d4f3d,5115c018-4299-4fa3-9f65-f75e34e2db55,MKE: MONDAY PM,MKE,Bringg,ca4ad9a2-7364-4c95-9aa7-441e050d4f3d,c059b389-ff65-4283-8edb-06ffc96193af,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Monday afternoon/evening.,190,164,2018-07-20 15:39:08.346 -0500,FALSE,,TRUE,2022-11-04 11:45:22.823 -0500,1,,Bringg,,5115c018-4299-4fa3-9f65-f75e34e2db55,c059b389-ff65-4283-8edb-06ffc96193af,MKE: MONDAY PM,5,FALSE,7855847f-9a44-4e81-8a06-d1f673f6dac5,America/Chicago,2018-08-07 14:17:21.817 -0500,2021-08-02 16:17:48.167 -0500,TRUE,10:00:00,1:30:00,MKE,FALSE
IND|4,IND|4|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,60b68572-38de-41c5-a711-18cea725e83b,fdc49817-1d9f-42eb-bb03-a81f80a5b9e1,IND: THURSDAY PM,IND,Bringg,60b68572-38de-41c5-a711-18cea725e83b,c059b389-ff65-4283-8edb-06ffc96193af,4,5:00:00,4,20:00:00,2,20:00:00,1,12:00:00,2,14:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Thursday afternoon/evening.,174,123,2018-07-20 15:39:10.682 -0500,FALSE,,TRUE,2022-11-04 11:45:22.908 -0500,1,,Bringg,,fdc49817-1d9f-42eb-bb03-a81f80a5b9e1,c059b389-ff65-4283-8edb-06ffc96193af,IND: THURSDAY PM,5,FALSE,34bfd404-abd8-4d64-b24d-cba35650e30f,America/New_York,2018-08-07 14:17:21.817 -0500,2021-08-02 16:17:48.161 -0500,TRUE,8:30:00,3:30:00,IND,FALSE
IND|3,IND|3|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,0175cdaf-e972-44b6-ace8-cb591a2cdef8,01f65d48-1c84-4f13-a6c2-e63d8661e68d,IND: WEDNESDAY PM,IND,Bringg,0175cdaf-e972-44b6-ace8-cb591a2cdef8,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,20:00:00,1,17:00:00,5,14:00:00,1,11:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Wednesday afternoon/evening.,173,120,2018-07-20 15:39:11.603 -0500,FALSE,,TRUE,2022-11-04 11:45:22.805 -0500,1,,Bringg,,01f65d48-1c84-4f13-a6c2-e63d8661e68d,c059b389-ff65-4283-8edb-06ffc96193af,IND: WEDNESDAY PM,5,FALSE,34bfd404-abd8-4d64-b24d-cba35650e30f,America/New_York,2018-08-07 14:17:21.817 -0500,2021-08-02 16:17:48.163 -0500,TRUE,8:30:00,3:30:00,IND,FALSE
IND|2,IND|2|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,f4a60b0d-24bc-4e6a-931c-eb78f14e9941,d3363dd4-375c-47fa-8403-0b3a52b6282d,IND: TUESDAY PM,IND,Bringg,f4a60b0d-24bc-4e6a-931c-eb78f14e9941,c059b389-ff65-4283-8edb-06ffc96193af,2,5:00:00,2,20:00:00,0,17:00:00,4,14:00:00,0,11:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Tuesday afternoon/evening.,172,117,2018-07-20 15:39:12.665 -0500,FALSE,,TRUE,2022-11-04 11:45:22.903 -0500,1,,Bringg,,d3363dd4-375c-47fa-8403-0b3a52b6282d,c059b389-ff65-4283-8edb-06ffc96193af,IND: TUESDAY PM,5,FALSE,34bfd404-abd8-4d64-b24d-cba35650e30f,America/New_York,2018-08-07 14:17:21.817 -0500,2021-08-02 16:17:48.162 -0500,TRUE,8:30:00,3:30:00,IND,FALSE
IND|1,IND|1|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,0959b963-a82a-4e8f-a1f6-5217300e202d,ed333e3c-d145-4c40-959e-32bf2bd9dac1,IND: MONDAY PM,IND,Bringg,0959b963-a82a-4e8f-a1f6-5217300e202d,c059b389-ff65-4283-8edb-06ffc96193af,1,5:00:00,1,20:00:00,6,17:00:00,4,14:00:00,6,11:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Monday afternoon/evening.,171,126,2018-07-20 15:39:14.006 -0500,FALSE,,TRUE,2022-11-04 11:45:22.812 -0500,1,,Bringg,,ed333e3c-d145-4c40-959e-32bf2bd9dac1,c059b389-ff65-4283-8edb-06ffc96193af,IND: MONDAY PM,5,FALSE,34bfd404-abd8-4d64-b24d-cba35650e30f,America/New_York,2018-08-07 14:17:21.817 -0500,2021-08-02 16:17:48.163 -0500,TRUE,8:30:00,3:30:00,IND,FALSE
CHI|5,CHI|5|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,550db48b-90aa-4380-b345-2f5a4d3b389e,8c8a4efd-fc7a-4b67-bd4f-ad2304cfe391,CHI: FRIDAY PM,CHI,Bringg,550db48b-90aa-4380-b345-2f5a4d3b389e,c059b389-ff65-4283-8edb-06ffc96193af,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,159,67,2018-07-20 15:39:15.420 -0500,FALSE,,TRUE,2022-11-04 11:45:22.886 -0500,1,,Bringg,,8c8a4efd-fc7a-4b67-bd4f-ad2304cfe391,c059b389-ff65-4283-8edb-06ffc96193af,CHI: FRIDAY PM,5,FALSE,cf716172-2162-11e8-b467-0ed5f89f718b,America/Chicago,2018-08-07 14:17:21.817 -0500,2021-08-02 11:25:04.048 -0500,FALSE,8:30:00,0:00:00,CHI,FALSE
CHI|4,CHI|4|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,ddb35a8e-5903-40c1-bd69-058b977402ec,49d06ffa-c4cb-4047-a4cc-d022bfbfe4c6,CHI: THURSDAY PM,CHI,Bringg,ddb35a8e-5903-40c1-bd69-058b977402ec,c059b389-ff65-4283-8edb-06ffc96193af,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,158,70,2018-07-20 15:39:20.579 -0500,FALSE,,TRUE,2022-11-04 11:45:22.922 -0500,1,,Bringg,,49d06ffa-c4cb-4047-a4cc-d022bfbfe4c6,c059b389-ff65-4283-8edb-06ffc96193af,CHI: THURSDAY PM,5,FALSE,cf716172-2162-11e8-b467-0ed5f89f718b,America/Chicago,2018-08-07 14:17:21.817 -0500,2021-08-02 11:25:04.114 -0500,FALSE,8:30:00,0:00:00,CHI,FALSE
CHI|2,CHI|2|Bringg,c059b389-ff65-4283-8edb-06ffc96193af,4482193d-856b-402c-8b91-f783b6da675b,0a79fb34-7bf5-4177-8ea4-5d5438ef1526,CHI: TUESDAY PM,CHI,Bringg,4482193d-856b-402c-8b91-f783b6da675b,c059b389-ff65-4283-8edb-06ffc96193af,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,156,64,2018-07-20 15:39:23.124 -0500,FALSE,,TRUE,2022-11-04 11:45:22.925 -0500,1,,Bringg,,0a79fb34-7bf5-4177-8ea4-5d5438ef1526,c059b389-ff65-4283-8edb-06ffc96193af,CHI: TUESDAY PM,5,FALSE,cf716172-2162-11e8-b467-0ed5f89f718b,America/Chicago,2018-08-07 14:17:21.817 -0500,2021-08-02 11:25:03.961 -0500,FALSE,8:30:00,0:00:00,CHI,FALSE
PickUp,IND|3|PickUp,c059b389-ff65-4283-8edb-06ffc96193af,1648e6b2-cb67-4666-9f01-c687e8b0afa6,dabccbce-a78b-4303-92aa-cd15bd42f9f0,IND: Employee Warehouse Pick Up,IND,PickUp,1648e6b2-cb67-4666-9f01-c687e8b0afa6,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,20:00:00,1,17:00:00,5,14:00:00,1,11:00:00,0,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,176,,2018-07-30 12:52:38.874 -0500,FALSE,,TRUE,2022-11-04 11:45:22.911 -0500,1,,PickUp,,dabccbce-a78b-4303-92aa-cd15bd42f9f0,c059b389-ff65-4283-8edb-06ffc96193af,IND: Employee Warehouse Pick Up,5,FALSE,34bfd404-abd8-4d64-b24d-cba35650e30f,America/New_York,2018-08-07 14:17:21.817 -0500,2021-08-02 16:17:48.162 -0500,TRUE,8:30:00,3:30:00,IND,FALSE
SEA|1,SEA|1|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,b1c4ffc7-d1b7-480c-9ba2-51bb97516f89,7153b1ce-6ad2-42d7-aab6-f8fad70d294d,SEA: MONDAY PM,SEA,Bringg,b1c4ffc7-d1b7-480c-9ba2-51bb97516f89,62759d07-dda5-4e5e-a0b9-fce960493522,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,136,34,2018-08-10 11:22:31.872 -0500,FALSE,,TRUE,2022-11-04 11:45:22.914 -0500,1,,Bringg,,7153b1ce-6ad2-42d7-aab6-f8fad70d294d,62759d07-dda5-4e5e-a0b9-fce960493522,SEA: MONDAY PM,5,FALSE,cf71601e-2162-11e8-b467-0ed5f89f718b,America/Los_Angeles,2018-08-10 11:22:31.872 -0500,2021-08-02 16:17:48.164 -0500,TRUE,7:00:00,3:30:00,SEA,FALSE
SAT|1,SAT|1|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,1a71da33-6b78-43dd-aafd-399713421965,71b3a579-4d11-46aa-8b3d-f3b6d780c7fe,SAT: MONDAY PM,SAT,Bringg,1a71da33-6b78-43dd-aafd-399713421965,c2fcd071-f479-4f68-a54d-a382bd9fa552,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,204,216,2018-08-22 15:09:31.837 -0500,FALSE,,TRUE,2022-11-04 11:45:22.855 -0500,1,,Bringg,,71b3a579-4d11-46aa-8b3d-f3b6d780c7fe,c2fcd071-f479-4f68-a54d-a382bd9fa552,SAT: MONDAY PM,5,FALSE,51363b91-297e-423f-b86f-255afea14ae0,America/Chicago,2018-08-22 15:09:31.837 -0500,2021-08-02 11:25:03.748 -0500,FALSE,6:00:00,0:00:00,SAT,FALSE
SAT|5,SAT|5|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,4819ffb0-be75-47d4-959c-1d1684dcb6ac,cc6eb110-5f69-4180-bad6-863ff8ec9c7d,SAT: FRIDAY PM,SAT,Bringg,4819ffb0-be75-47d4-959c-1d1684dcb6ac,c2fcd071-f479-4f68-a54d-a382bd9fa552,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,208,220,2018-08-22 15:09:32.631 -0500,FALSE,,TRUE,2022-11-04 11:45:22.812 -0500,1,,Bringg,,cc6eb110-5f69-4180-bad6-863ff8ec9c7d,c2fcd071-f479-4f68-a54d-a382bd9fa552,SAT: FRIDAY PM,5,FALSE,51363b91-297e-423f-b86f-255afea14ae0,America/Chicago,2018-08-22 15:09:32.631 -0500,2021-08-02 11:25:04.215 -0500,FALSE,6:00:00,0:00:00,SAT,FALSE
SAT|4,SAT|4|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,6024d921-84b6-44ad-90d8-07072c066c69,262a0da2-4591-4f3e-8bef-ba23af4c2a95,SAT: THURSDAY PM,SAT,Bringg,6024d921-84b6-44ad-90d8-07072c066c69,c2fcd071-f479-4f68-a54d-a382bd9fa552,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,207,219,2018-08-22 15:09:33.199 -0500,FALSE,,TRUE,2022-11-04 11:45:22.902 -0500,1,,Bringg,,262a0da2-4591-4f3e-8bef-ba23af4c2a95,c2fcd071-f479-4f68-a54d-a382bd9fa552,SAT: THURSDAY PM,5,FALSE,51363b91-297e-423f-b86f-255afea14ae0,America/Chicago,2018-08-22 15:09:33.199 -0500,2021-08-02 11:25:03.657 -0500,FALSE,6:00:00,0:00:00,SAT,FALSE
SAT|3,SAT|3|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,b323b195-8991-47fd-ac4e-8f21f0ce04ef,903d8cce-eb9d-44cd-89fa-62d66f4e156b,SAT: WEDNESDAY PM,SAT,Bringg,b323b195-8991-47fd-ac4e-8f21f0ce04ef,c2fcd071-f479-4f68-a54d-a382bd9fa552,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,206,218,2018-08-22 15:09:34.189 -0500,FALSE,,TRUE,2022-11-04 11:45:22.911 -0500,1,,Bringg,,903d8cce-eb9d-44cd-89fa-62d66f4e156b,c2fcd071-f479-4f68-a54d-a382bd9fa552,SAT: WEDNESDAY PM,5,FALSE,51363b91-297e-423f-b86f-255afea14ae0,America/Chicago,2018-08-22 15:09:34.189 -0500,2021-08-02 11:25:03.747 -0500,FALSE,6:00:00,0:00:00,SAT,FALSE
SAT|2,SAT|2|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,6c3bded8-9e97-4744-86e7-5c9c87bcbbf8,bd802be4-50c8-42f3-8558-f1b3fd14ed91,SAT: TUESDAY PM,SAT,Bringg,6c3bded8-9e97-4744-86e7-5c9c87bcbbf8,c2fcd071-f479-4f68-a54d-a382bd9fa552,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,205,217,2018-08-22 15:09:35.248 -0500,FALSE,,TRUE,2022-11-04 11:45:22.883 -0500,1,,Bringg,,bd802be4-50c8-42f3-8558-f1b3fd14ed91,c2fcd071-f479-4f68-a54d-a382bd9fa552,SAT: TUESDAY PM,5,FALSE,51363b91-297e-423f-b86f-255afea14ae0,America/Chicago,2018-08-22 15:09:35.248 -0500,2021-08-02 11:25:04.218 -0500,FALSE,6:00:00,0:00:00,SAT,FALSE
SAN|5,SAN|5|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,f9f31709-8a3c-4992-800d-6164feacfc80,34b803d2-676e-4df3-ab7f-6c15302a5808,SAN: FRIDAY PM,SAN,Bringg,f9f31709-8a3c-4992-800d-6164feacfc80,9da947fe-5a46-424f-b328-e9414c197a32,5,5:00:00,5,21:00:00,3,15:00:00,6,15:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,216,223,2018-09-10 14:25:55.617 -0500,FALSE,,TRUE,2022-11-04 11:45:22.812 -0500,1,,Bringg,,34b803d2-676e-4df3-ab7f-6c15302a5808,9da947fe-5a46-424f-b328-e9414c197a32,SAN: FRIDAY PM,5,FALSE,c295881d-a106-49ec-af39-e94aea62a41a,America/Los_Angeles,2018-09-10 14:25:55.617 -0500,2021-08-02 16:17:48.166 -0500,TRUE,7:00:00,2:00:00,SAN,FALSE
SAN|1,SAN|1|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,a62f84a7-d27e-4a2f-95d0-35d474fa5860,b072d85c-2af2-428c-8d4f-58e43c3da1ea,SAN: MONDAY PM,SAN,Bringg,a62f84a7-d27e-4a2f-95d0-35d474fa5860,9da947fe-5a46-424f-b328-e9414c197a32,1,5:00:00,1,21:00:00,6,15:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,221,227,2018-09-10 14:25:56.038 -0500,FALSE,,TRUE,2022-11-04 11:45:22.995 -0500,1,,Bringg,,b072d85c-2af2-428c-8d4f-58e43c3da1ea,9da947fe-5a46-424f-b328-e9414c197a32,SAN: MONDAY PM,5,FALSE,c295881d-a106-49ec-af39-e94aea62a41a,America/Los_Angeles,2018-09-10 14:25:56.038 -0500,2021-08-02 16:17:48.162 -0500,TRUE,7:00:00,2:00:00,SAN,FALSE
SAN|2,SAN|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,de3a8dd4-10f7-431a-9f35-9f03d9d02779,f1ff0d39-426b-4449-a2b6-5fa33961a01c,SAN: TUESDAY PM,SAN,Bringg,de3a8dd4-10f7-431a-9f35-9f03d9d02779,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,21:00:00,0,15:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,220,226,2018-09-10 14:25:56.308 -0500,FALSE,,TRUE,2022-11-04 11:45:22.998 -0500,1,,Bringg,,f1ff0d39-426b-4449-a2b6-5fa33961a01c,9da947fe-5a46-424f-b328-e9414c197a32,SAN: TUESDAY PM,5,FALSE,c295881d-a106-49ec-af39-e94aea62a41a,America/Los_Angeles,2018-09-10 14:25:56.308 -0500,2021-08-02 16:17:48.162 -0500,TRUE,7:00:00,2:00:00,SAN,FALSE
SAN|3,SAN|3|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,290bba7c-bf81-4e14-a0e7-0c8194b0231e,82c2bf2d-14fb-4685-8b51-17e4b51ae5ab,SAN: WEDNESDAY PM,SAN,Bringg,290bba7c-bf81-4e14-a0e7-0c8194b0231e,9da947fe-5a46-424f-b328-e9414c197a32,3,5:00:00,3,21:00:00,1,15:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,219,225,2018-09-10 14:25:56.554 -0500,FALSE,,TRUE,2022-11-04 11:45:22.996 -0500,1,,Bringg,,82c2bf2d-14fb-4685-8b51-17e4b51ae5ab,9da947fe-5a46-424f-b328-e9414c197a32,SAN: WEDNESDAY PM,5,FALSE,c295881d-a106-49ec-af39-e94aea62a41a,America/Los_Angeles,2018-09-10 14:25:56.554 -0500,2021-08-02 16:17:48.160 -0500,TRUE,7:00:00,2:00:00,SAN,FALSE
SAN|4,SAN|4|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,f542fd2b-9837-4f7d-8ce7-6c4f5f9b901d,2b25a0f2-d0c8-469a-abcf-223e2506569a,SAN: THURSDAY PM,SAN,Bringg,f542fd2b-9837-4f7d-8ce7-6c4f5f9b901d,9da947fe-5a46-424f-b328-e9414c197a32,4,5:00:00,4,21:00:00,2,15:00:00,5,15:00:00,2,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,218,224,2018-09-10 14:25:56.824 -0500,FALSE,,TRUE,2022-11-04 11:45:22.998 -0500,1,,Bringg,,2b25a0f2-d0c8-469a-abcf-223e2506569a,9da947fe-5a46-424f-b328-e9414c197a32,SAN: THURSDAY PM,5,FALSE,c295881d-a106-49ec-af39-e94aea62a41a,America/Los_Angeles,2018-09-10 14:25:56.824 -0500,2021-08-02 16:17:48.247 -0500,TRUE,7:00:00,2:00:00,SAN,FALSE
DEN|2,DEN|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,9a32d9ce-44a7-454d-96aa-1da6897adfcf,4f7320ee-3263-43b2-b653-cb7c42dcff90,DEN: TUESDAY PM,DEN,Bringg,9a32d9ce-44a7-454d-96aa-1da6897adfcf,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,20:00:00,6,14:00:00,4,14:00:00,6,11:00:00,5.99,0,TRUE,We deliver to your neighborhoood on Tuesday afternoon/evening.,,,2021-02-22 16:31:53.373 -0600,FALSE,,TRUE,2022-11-04 11:45:22.993 -0500,2,,Bringg,,4f7320ee-3263-43b2-b653-cb7c42dcff90,9da947fe-5a46-424f-b328-e9414c197a32,DEN: TUESDAY PM,5,FALSE,8e62f3bd-e2e3-4e9d-a27c-8a508ab5ebc2,America/Denver,2021-02-22 16:31:52.639 -0600,2021-08-02 16:17:48.594 -0500,TRUE,7:00:00,15:00:00,DEN,FALSE
AUS|2,AUS|2|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,b8e0a90f-6ca9-406a-9749-56e2600408d8,be2e2a84-192a-474a-b4db-b33948c4e58b,AUS: TUESDAY PM,AUS,Bringg,b8e0a90f-6ca9-406a-9749-56e2600408d8,c2fcd071-f479-4f68-a54d-a382bd9fa552,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2018-10-02 16:56:05.557 -0500,FALSE,,TRUE,2022-11-04 11:45:22.995 -0500,1,,Bringg,,be2e2a84-192a-474a-b4db-b33948c4e58b,c2fcd071-f479-4f68-a54d-a382bd9fa552,AUS: TUESDAY PM,5,FALSE,8a0be398-0656-42c9-8cc6-74e6b478499e,America/Chicago,2018-10-02 16:56:05.557 -0500,2021-08-02 16:17:48.233 -0500,TRUE,4:30:00,1:30:00,AUS,FALSE
AUS|3,AUS|3|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,c54cbbc0-4e29-497e-814d-82154c1e0733,e17e1d80-08c5-4eba-9360-89d7a8842c04,AUS: WEDNESDAY PM,AUS,Bringg,c54cbbc0-4e29-497e-814d-82154c1e0733,c2fcd071-f479-4f68-a54d-a382bd9fa552,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2018-10-02 17:02:20.232 -0500,FALSE,,TRUE,2022-11-04 11:45:23.002 -0500,1,,Bringg,,e17e1d80-08c5-4eba-9360-89d7a8842c04,c2fcd071-f479-4f68-a54d-a382bd9fa552,AUS: WEDNESDAY PM,5,FALSE,8a0be398-0656-42c9-8cc6-74e6b478499e,America/Chicago,2018-10-02 17:02:20.232 -0500,2021-08-02 16:17:48.265 -0500,TRUE,4:30:00,1:30:00,AUS,FALSE
AUS|4,AUS|4|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,c8a70d71-8491-42f0-a299-e39a7b188862,2fd9d1c3-7af4-476c-88c7-8ac02c92365b,AUS: THURSDAY PM,AUS,Bringg,c8a70d71-8491-42f0-a299-e39a7b188862,c2fcd071-f479-4f68-a54d-a382bd9fa552,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2018-10-02 17:06:59.208 -0500,FALSE,,TRUE,2022-11-04 11:45:22.998 -0500,1,,Bringg,,2fd9d1c3-7af4-476c-88c7-8ac02c92365b,c2fcd071-f479-4f68-a54d-a382bd9fa552,AUS: THURSDAY PM,5,FALSE,8a0be398-0656-42c9-8cc6-74e6b478499e,America/Chicago,2018-10-02 17:06:59.208 -0500,2021-08-02 16:17:48.233 -0500,TRUE,4:30:00,1:30:00,AUS,FALSE
AUS|5,AUS|5|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,61a4509f-2f1c-4b34-a57b-587c0b9bb998,927ce05f-042f-4cbd-ac2f-a4c1ca71a86c,AUS: FRIDAY PM,AUS,Bringg,61a4509f-2f1c-4b34-a57b-587c0b9bb998,c2fcd071-f479-4f68-a54d-a382bd9fa552,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2018-10-02 17:15:12.849 -0500,FALSE,,TRUE,2022-11-04 11:45:22.996 -0500,1,,Bringg,,927ce05f-042f-4cbd-ac2f-a4c1ca71a86c,c2fcd071-f479-4f68-a54d-a382bd9fa552,AUS: FRIDAY PM,5,FALSE,8a0be398-0656-42c9-8cc6-74e6b478499e,America/Chicago,2018-10-02 17:15:12.849 -0500,2021-08-02 16:17:48.236 -0500,TRUE,4:30:00,1:30:00,AUS,FALSE
BWI|3,BWI|3|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,7ddd2473-3167-47ae-a492-100f87048405,fe129db3-b17f-48a1-a67c-db357c322da9,BWI: WEDNESDAY PM,BWI,Bringg,7ddd2473-3167-47ae-a492-100f87048405,25729cbe-719c-4314-ab07-0fbc45d38a11,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2018-11-06 08:54:50.407 -0600,FALSE,,TRUE,2022-11-04 11:45:22.993 -0500,1,,Bringg,,fe129db3-b17f-48a1-a67c-db357c322da9,25729cbe-719c-4314-ab07-0fbc45d38a11,BWI: WEDNESDAY PM,5,FALSE,fd775c49-63ca-48b0-bd57-dd885ee6b1a7,America/New_York,2018-11-06 08:53:52.714 -0600,2021-08-02 11:25:03.845 -0500,FALSE,7:00:00,0:00:00,BWI,FALSE
BWI|2,BWI|2|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,951d445c-ea63-4b87-b335-697f9204c606,a62e6e07-f503-4d31-bb3c-685ba8697606,BWI: TUESDAY PM,BWI,Bringg,951d445c-ea63-4b87-b335-697f9204c606,25729cbe-719c-4314-ab07-0fbc45d38a11,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2018-11-06 08:54:50.406 -0600,FALSE,,TRUE,2022-11-04 11:45:22.995 -0500,1,,Bringg,,a62e6e07-f503-4d31-bb3c-685ba8697606,25729cbe-719c-4314-ab07-0fbc45d38a11,BWI: TUESDAY PM,5,FALSE,fd775c49-63ca-48b0-bd57-dd885ee6b1a7,America/New_York,2018-11-06 08:53:52.704 -0600,2021-08-02 11:25:03.806 -0500,FALSE,7:00:00,0:00:00,BWI,FALSE
BWI|4,BWI|4|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,6a91d2de-8329-4909-84f7-308bb4c6f476,1b091aac-6e7d-4b4c-aa1b-0cc5f4d62c00,BWI: THURSDAY PM,BWI,Bringg,6a91d2de-8329-4909-84f7-308bb4c6f476,25729cbe-719c-4314-ab07-0fbc45d38a11,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2018-11-06 08:54:50.423 -0600,FALSE,,TRUE,2022-11-04 11:45:23.002 -0500,1,,Bringg,,1b091aac-6e7d-4b4c-aa1b-0cc5f4d62c00,25729cbe-719c-4314-ab07-0fbc45d38a11,BWI: THURSDAY PM,5,FALSE,fd775c49-63ca-48b0-bd57-dd885ee6b1a7,America/New_York,2018-11-06 08:53:52.710 -0600,2021-08-02 11:25:03.811 -0500,FALSE,7:00:00,0:00:00,BWI,FALSE
